FirstName,LastName,DateOfBirth,ProductID,Star,Comment
Prescott,Paolicchi,11/21/1984,130, 5.0 , Top Spin is a very popular fairground/themepark ride seen under different names. I bought this kit to replace my worn out model built about eight years ago as part of my model fairground which I used to exhibit to raise funds for coronary research and childrens CHUF unit at the Freeman Hospital. Much care is required in building these kits to get the best results theyre fun to build and a delight to run. The quality is excellent and instructions concise. 
Prescott,Paolicchi,11/21/1984,131, 4.0 , Very good
Prescott,Paolicchi,11/21/1984,132, 4.0 , This is an excellent addition to any diecast collection and a must for Harry Potter fans. Looks great in its box. 
Prescott,Paolicchi,11/21/1984,133, 5.0 , This is a very good quality train. Not one to be played with but defiantly a collectors item for the future. 
Prescott,Paolicchi,11/21/1984,134, 5.0 , A great addition to my sons collection well constructed great design and attention to detail.  A great buy for any Harry Potter fan. 
Prescott,Paolicchi,11/21/1984,135, 5.0 , Toy was brought as a joke present for my father in law. He is Harry Potter obsessed and he enjoyed this gift very much. It is of good durability and looks very authentic.
Chaddie,Suffe,5/17/2004,136, 5.0 , Thanks very well made L&YR 2-4-2 Tank by Bachmann .
Chaddie,Suffe,5/17/2004,137, 5.0 , Keeps my husband happy. Well impressed
Chaddie,Suffe,5/17/2004,138, 5.0 , I have recently decided to rebuild my model railway after many years being stored in a box.  I needed a controller and decided that a Gaugemaster was a good choice.  As I will be building the model railway in stages I wanted something to get me started and the single track contoller was ideal.  It didnt take me long to get it conected which is simple. I found it to be very smooth and I could maintain any speed even very slow speeds without a problem and it would just run at that speed for as long as needed.  I will in due course buy a Gaugemaster multi track controller but this is ideal for what I need at this time.  I have been using this controller for several weeks now and I am still very pleased with it. 
Chaddie,Suffe,5/17/2004,139, 4.0 , Next day free delivery! Very small fits easily in the palm of my hand. Screw terminals for the outputs and plug in supply from the transformer input. Very smooth control of locos.Would have preferred the connections on the bottom of the unit for ease of handling. 
Chaddie,Suffe,5/17/2004,140, 5.0 , very happy with my product. works great
Chaddie,Suffe,5/17/2004,141, 5.0 , Very good kit goes together very well.
Chaddie,Suffe,5/17/2004,142, 5.0 , Walthers Proto F7a locomotive is everything you would expect from this range.  Beautiful prototypical details smoothest running qualities and of course the sounds!  Awesome loco in fantastic packaging - it aint cheap but therein lies the truth.  You can go and buy a Bachmann F7a - and theyre great - but this has the hand rails and that extra feel of a quality product.  Some say that Athearn Genesis are the best - but this is a truly wonderful model that gets prominent place in my F7 collection
Chaddie,Suffe,5/17/2004,143, 5.0 , Brilliant! The joy on his face was the picture of Christmas! His reaction when the sound of coal shovelling was heard followed by the toot toot as the train started followed by slow but progressively faster motion of the steam train as it moves left my little boy speechless! A Christmas memory the I will never forget and according to him: my best present ever!Jorge 
Chaddie,Suffe,5/17/2004,144, 4.0 , It arrived late this afternoon. Looks gorgeous. However the Flying Scotsman named engine (60103 according to my 1957 abc Ian Allan book on British Locomotive) was an A3 class not A1. Does Hornby know somethig I dont? I know they moved name plates of engines around but A3s were introduced in 1927 and A1s in 1945. 
Chaddie,Suffe,5/17/2004,145, 5.0 , Bought as present for my myself!. Excellent well constructed model. Great price and delivered quickly. I believe the Railroad range offers great value for all but the most exacting modeler.
Chaddie,Suffe,5/17/2004,146, 5.0 , German Model Train Company in Budget Loco Shocker!Who would have thought it ?This is a great locomotive for kids - top speed is ridiculously fast - but then it is about play value and fun!Running quality is excellent and finish is neat; also nice packagePiko my train puts Hornby Railroad in the shade
Chaddie,Suffe,5/17/2004,147, 5.0 , Easy to install either by slotting directly into OO gauge track or by joining wires to holes in the base plate of the signal. Easy to set-up just assign 2x 2 digit accessory addresses from your DCC controller ( Each signal head is commanded independently ) and its ready to use. Full instructions included along with a ladder & sign plate to add even more realism if you so wish.  I have the Hornby E-link & Railmaster system and these work perfectly with it. Other types of signal are also available with single heads distant & Home types. The real benefit of these signals is that because they are wire-free you can move them on your lay-out quickly if you change your mind or layout so worth the extra cost compared with regular signals. plus they are LED for a long life. 
Dov,Goudy,8/16/1975,148, 3.0 , Not bad. Easy to set up but doesnt always sit too well between tracks so be care with that part of it and you cant twist the lights round to face the other direction otherwise its great. 
Dov,Goudy,8/16/1975,149, 5.0 , Grsat priduct and easy to programme
Dov,Goudy,8/16/1975,150, 5.0 , yes would recommend it and according to the recipients wish buy it again perhaps another model
Dov,Goudy,8/16/1975,151, 5.0 , Lovely little engine my son loves it goes very well he is chuffed to bits with it. Swift delivery before estimated date of arrival. Great value for money. 
Dov,Goudy,8/16/1975,152, 5.0 , Good price even with postage. Cheaper than mending my old engine! Arrived earlier than expected. 
Shelli,Rodgman,2/22/2005,153, 5.0 , Arrived before actual delivery date and what I expected so great service. Thank you 
Shelli,Rodgman,2/22/2005,154, 4.0 , Great Xmas present for son loves it ! 
Shelli,Rodgman,2/22/2005,155, 5.0 , Adorable little train. 
Shelli,Rodgman,2/22/2005,156, 5.0 , great wee engine 
Shelli,Rodgman,2/22/2005,157, 5.0 , My Grandson said he didnt like it - he just loved it and it was his favourite Birthday present this year. 
Shelli,Rodgman,2/22/2005,158, 1.0 , Ordered before Christmas and received it spent Jan building track gave train to my son and it does not work.Found out today I cannot return....
Shelli,Rodgman,2/22/2005,159, 5.0 , My son will love this. Ime very pleased with it it looks fab. I also bought the extension pack B to go with it. I know i wont see my son all day  on christmas day 
Shelli,Rodgman,2/22/2005,160, 5.0 , My Young Grandson was over the moon to receive his first train set The Pennine Express. It is an ideal starter kit with lots of extensions to build it up into a very interesting set.Already he is up to extension Track Pack C !!We are all running out of money after Xmas and his birthday is coming  LOL 
Waldo,Elcombe,7/3/1986,161, 5.0 , Excellent set. Excellent value. I was particularly attracted having lived as a child overlooking one of the Trans-Pennine routes and very much enjoyed watching the trains.
